annual_rainfall,max_daily_rainfall,number_of_rainy_days,average_temperature,evaporation,clay,sand,silt,latitude,longitude,elevation,roof_area,open_space,roof_type,infiltration,runoff_coefficient,annual_runoff,feasibility_score,feasibility_classification,recommended_structure
1041.708871,36.25319864,51,30.82316575,6.114310922,12.91809908,61.75787816,25.32402276,19.86674072,71.61508109,1340.124435,226.5225775,50.36815997,tile,83.98883352,0.7,165.179405,0.76556951,High,Recharge_Trench
1567.109947,67.45953279,105,24.32954071,5.37434803,23.67943521,43.64006968,32.6804951,16.84306263,70.60890306,122.8966539,149.9474572,37.99464043,concrete,54.62976321,0.8,187.9873213,0.687010591,High,Recharge_Pit
1041.554047,51.62205166,41,22.86864503,3.607443464,44.36135271,21.59457302,34.04407426,27.85621094,92.98423238,485.778466,54.25363786,22.95104354,tile,12.01140203,0.7,39.55566724,0.291510715,Low,Recharge_Borewell
414.1836576,88.19590203,80,23.39861891,2.263510473,21.59708045,34.62393309,43.77898646,31.90075716,93.15092337,1037.27808,172.2396402,41.31433754,tile,53.90924938,0.7,49.93719092,0.444387156,Medium,Recharge_Pit
1262.190137,36.57765819,86,29.18931927,2.611521581,47.00332714,15.06204511,37.93462776,10.50787953,68.8181969,414.6255702,71.66433064,26.08097063,metal,5,0.9,81.40861019,0.354632374,Low,Recharge_Borewell
1617.854907,72.94317384,47,28.96553637,4.590229422,49.85781138,17.6851926,32.45699602,19.51080769,90.54929586,438.6750774,82.20012776,17.07382464,concrete,5,0.8,106.390304,0.400677669,Medium,Recharge_Borewell
1737.627468,63.51605994,97,27.77992711,3.115269774,18.69276404,68.40968857,12.89754739,29.8256341,74.79225945,708.3841256,233.7443163,78.69041591,tile,67.39780811,0.7,284.3123811,0.844629132,High,Recharge_Trench
1573.071725,36.84762541,109,22.82866145,4.098010105,37.18685359,33.98685101,28.8262954,15.23168504,76.45841461,491.0929043,169.5747257,47.23102622,metal,27.09173925,0.9,240.0778857,0.601220828,Medium,Recharge_Shaft
469.0122899,67.43248796,48,20.54692507,2.056055116,15.63299476,55.1164618,29.25054344,36.96891662,70.62354245,202.0357065,207.3156324,59.22026079,concrete,75.69736479,0.8,77.78686358,0.609375467,Medium,Recharge_Trench
1361.350056,40.28621573,40,25.19530132,2.83486363,18.4833865,58.37381351,23.14279999,21.11722506,84.79440647,1465.563355,183.1150569,61.33969617,tile,64.35695368,0.7,174.4985852,0.759526544,High,Recharge_Trench
1452.445789,114.8070844,70,28.60351353,3.507602019,34.33417005,41.02394376,24.64188619,24.07522094,93.74903659,1432.618862,175.0249799,34.2294222,concrete,43.14421009,0.8,203.3714361,0.630601862,Medium,Recharge_Pit
1751.423813,53.50801541,83,26.45044571,2.990003671,19.45594014,60.55888335,19.98517651,10.66787257,72.59348094,124.4729714,202.3579064,73.4282801,tile,72.76928777,0.7,248.0901192,0.858407804,High,Recharge_Trench
1016.452786,95.79926847,53,24.12784344,2.985963462,39.30914286,34.65831659,26.03254054,26.36235001,77.87429657,1240.647143,161.6088626,35.98696494,tile,26.00631928,0.7,114.987445,0.472826811,Medium,Recharge_Shaft
1536.477703,44.24576305,92,22.18931244,2.639790821,41.00357554,20.85015887,38.14626559,23.47218766,87.97527025,473.4459121,44.75144035,20.41125638,concrete,15.05462375,0.8,55.00767223,0.379353954,Low,Recharge_Borewell
1256.03593,58.52217124,75,28.36084341,4.014548082,56.54729742,21.82681267,21.62588991,22.04875963,93.0765597,646.7943772,43.274233,23.21308671,tile,5,0.7,38.04779403,0.283741737,Low,Recharge_Borewell
1425.657779,46.70436576,73,19.13599256,3.331705564,10.06796285,67.89482553,22.03721163,9.887824999,94.68961807,574.5863887,237.7491986,79.92144241,tile,80.87899056,0.7,237.2642961,0.865116559,High,Recharge_Trench
1646.301004,35.40658515,113,31.27244543,4.995824367,27.88577403,40.52707019,31.58715578,32.92953122,84.38981329,1128.0132,151.5539253,49.34751877,metal,40.82413749,0.9,224.5530414,0.66376636,Medium,Recharge_Pit
1479.354052,48.44813095,62,22.26944868,5.145234968,47.30102539,20.21660224,32.48237237,26.19861993,94.69902792,977.2967879,40.3813484,24.7079129,concrete,5,0.8,47.7906491,0.3186947,Low,Recharge_Borewell
1422.310405,79.1047618,83,28.46704627,5.305605038,15.24188071,54.50133532,30.25678397,20.24732534,90.87537512,1346.643515,199.8617054,54.1760737,concrete,73.13848852,0.8,227.4123065,0.775640557,High,Recharge_Trench
658.4854403,51.84434881,115,29.55183312,5.276842806,22.39164214,41.54628053,36.06207734,25.60217141,79.86679607,454.0211241,167.3208109,48.15055432,concrete,48.89586015,0.8,88.14265427,0.500170104,Medium,Recharge_Pit
1371.06528,104.860677,93,24.73111126,6.972387889,20.34229172,33.42662793,46.23108036,18.27551362,91.32227678,135.1373736,129.4586199,44.35709744,concrete,49.58663194,0.8,141.9969752,0.638324033,Medium,Recharge_Pit
1583.846108,69.33303529,92,22.13619391,4.32236631,27.93722344,40.71047022,31.35230634,34.38439483,71.46927229,45.92707893,145.0648187,41.03129075,tile,49.29894386,0.7,160.832244,0.678500515,High,Recharge_Pit
702.4440166,44.92901322,74,30.57840545,2.974118312,10.83349581,61.8467296,27.31977458,22.80704806,69.17519426,30.78513085,205.4873006,65.90489822,concrete,75.09824227,0.8,115.4746599,0.69110961,High,Recharge_Trench
1568.241554,104.9751247,68,18.2912334,4.130302099,18.88826847,61.95480157,19.15692996,26.06670484,87.41263513,1302.308637,219.9897157,75.13728423,concrete,64.10090255,0.8,275.9976109,0.800883569,High,Recharge_Trench
547.4836783,64.55540048,45,25.38996339,6.159888244,26.86023533,46.01315817,27.1266065,18.51158851,74.99558168,527.0789577,108.8955925,39.74217492,concrete,49.03521546,0.8,47.69484764,0.414282649,Medium,Recharge_Pit
527.8560281,64.47591085,65,25.83320519,4.030309375,15.92887404,54.86284299,29.20828296,25.38789677,87.8958935,1007.284476,203.9362499,50.32640338,tile,71.02347095,0.7,75.35428519,0.567427393,Medium,Recharge_Trench
1685.534721,92.08389642,115,29.95488936,4.316183679,29.0548363,41.26625809,29.67890561,8.822195843,74.30571702,1451.049087,120.1386239,32.05293969,tile,44.07186689,0.7,141.7484753,0.641085414,Medium,Recharge_Pit
1421.082712,108.5216534,111,26.05878408,2.242114732,39.08284142,41.25183697,19.6653216,31.22050666,76.72851167,567.9493634,146.3457381,35.10932101,tile,36.15827615,0.7,145.5785788,0.601255359,Medium,Recharge_Shaft
1712.343293,117.583024,113,31.72567689,4.063098375,54.00307157,11.76825845,34.22866998,17.59106901,69.6194903,109.2957308,56.81806723,22.12223735,tile,5,0.7,68.10442545,0.37222997,Low,Recharge_Borewell
1080.643116,42.60581034,104,29.1783019,3.938894098,13.18337314,62.32660612,24.49002074,30.78254141,76.27628287,852.0143021,195.7017323,55.43970788,concrete,72.60379562,0.8,169.1869838,0.744741622,High,Recharge_Trench
1044.755296,50.82138419,55,24.58641932,3.720387188,57.67671614,21.70682131,20.61646256,14.73301657,94.43301217,472.327446,62.8439486,27.14182208,concrete,5,0.8,52.5252385,0.288406554,Low,Recharge_Borewell
904.0706523,70.42333825,48,26.52544138,2.166643975,36.83588395,39.30128868,23.86282737,9.63916692,69.33460302,264.6938861,107.6117553,32.64215445,tile,30.62883472,0.7,68.10204084,0.414141174,Medium,Recharge_Shaft
1793.612523,67.05729008,115,20.03043693,3.689285646,38.06537189,40.35309364,21.58153447,28.8728436,80.95229373,1111.644005,130.0351137,42.30700679,concrete,32.67029052,0.8,186.5860867,0.640850652,Medium,Recharge_Shaft
1038.731113,114.6869209,46,20.41664858,6.504367963,36.04707915,30.34130833,33.61161252,9.002275346,89.74112646,1143.348112,156.5493915,43.72856085,concrete,29.7384169,0.8,130.0901789,0.507291019,Medium,Recharge_Shaft
1240.723605,97.7454424,44,23.26973318,6.841467791,57.31913204,14.39506238,28.28580558,20.87163088,76.23480124,1343.016201,59.7269919,26.88896446,metal,5,0.9,66.69421982,0.312993274,Low,Recharge_Borewell
751.250264,32.74468931,70,32.570944,2.706786216,33.1072024,36.53022546,30.36257214,8.041889512,91.29556874,594.2157782,143.2955075,33.6509339,tile,33.67146334,0.7,75.35555147,0.418193744,Medium,Recharge_Shaft
1644.247312,111.6716859,113,26.00261494,6.419427316,45.93024703,24.51367108,29.55608189,26.35787059,96.13404965,1249.89938,58.66923352,17.26385998,metal,11.27588078,0.9,86.82005654,0.393830345,Medium,Recharge_Borewell
1095.373592,61.29930878,60,28.95654442,3.924959739,26.00249856,46.8696245,27.12787694,19.90590218,79.67316088,864.0277741,114.5062064,36.704483,metal,52.76137732,0.9,112.8843672,0.582462283,Medium,Recharge_Pit
1435.865769,89.76667091,86,25.22341452,3.520317688,23.90303937,39.70222925,36.39473138,26.9765956,75.60006091,1031.795912,111.4613788,43.05031314,metal,45.39536697,0.9,144.0392206,0.646292152,Medium,Recharge_Pit
1453.324341,75.46040002,92,21.33477314,2.387844536,41.06852255,24.77862363,34.15285382,9.243753041,70.94676408,1384.81315,61.83856407,16.0184704,tile,20.32740958,0.7,62.91004327,0.394765588,Medium,Recharge_Shaft
1652.373118,48.92485601,63,30.79360632,4.375554792,58.18856398,11.28426433,30.52717169,19.40765491,79.96281993,895.5498516,68.24156565,28.33337303,concrete,5,0.8,90.20842287,0.405122211,Medium,Recharge_Borewell
1359.791402,58.85964793,73,18.93076579,2.959921338,45.82497151,12.07832871,42.09669979,10.5450174,73.21301864,1446.793535,55.73090142,21.88448055,concrete,5,0.8,60.62592047,0.328156289,Low,Recharge_Borewell
1175.395998,40.53579717,105,22.68783407,4.519909628,54.88086161,26.12609961,18.99303877,35.38174121,75.53139454,1352.524543,84.38152921,20.14177103,metal,5,0.9,89.26354057,0.334783882,Low,Recharge_Borewell
889.3089209,38.90717611,98,25.68117681,4.539666336,34.27855896,31.675384,34.04605704,15.45917333,76.60344578,2.182026763,114.2873112,36.62502035,metal,25.51909838,0.9,91.47305285,0.418826148,Medium,Recharge_Shaft
430.9729721,76.6559664,109,24.01844999,2.206043479,57.02908828,28.83102871,14.139883,24.37714101,68.81580028,287.3927097,95.02219372,17.39912475,metal,5,0.9,36.85679752,0.188621424,Low,Recharge_Borewell
525.0053343,54.9322904,104,29.82216021,3.647164403,22.73733716,44.9785734,32.28408944,8.858805057,92.81503479,907.4697195,152.0628344,42.75224092,tile,51.75942822,0.7,55.88365946,0.451807815,Medium,Recharge_Pit
1407.143418,49.90993628,109,31.7435075,4.488983985,13.39781856,55.34768505,31.25449639,19.021988,95.63157147,645.7769517,215.3986967,65.25874498,tile,75.32143694,0.7,212.1678007,0.807550243,High,Recharge_Trench
433.8684694,118.438717,67,31.33554066,2.569350013,53.27888479,15.32717031,31.39394489,22.75626313,93.08731162,297.7931346,47.86305242,18.55461282,concrete,5,0.8,16.61301544,0.162301444,Low,Recharge_Borewell
1292.763546,114.8968558,99,20.58940905,2.944876007,38.22491355,31.73779875,30.0372877,10.97752412,69.14313297,533.4150804,123.7659378,44.30138419,concrete,27.48931034,0.8,128.0000741,0.542605116,Medium,Recharge_Shaft
816.202086,39.07264774,50,29.31895798,2.201944955,16.36326226,61.34931322,22.28742452,36.73265654,82.80397977,1490.454811,221.7495893,51.24915895,metal,85.53021436,0.9,162.8932297,0.767892426,High,Recharge_Trench
643.2662304,104.1421575,109,23.31734326,5.088656082,34.11692508,35.44781906,30.43525586,27.7040824,76.32065029,722.5907036,131.564434,34.03096561,metal,34.98573247,0.9,76.16786177,0.401338885,Medium,Recharge_Shaft
942.2515252,56.82382705,68,27.75718598,6.669462579,31.66062213,42.87830417,25.4610737,23.38713701,77.85659033,1377.715849,130.2539915,30.41829666,concrete,47.72719131,0.8,98.1856177,0.500204529,Medium,Recharge_Pit
858.9734784,39.57495649,53,30.29567434,2.747516578,11.23858606,51.25871909,37.50269485,18.89063681,71.19982342,754.7532502,181.1059614,62.73216151,tile,73.99167377,0.7,108.8956524,0.690487616,High,Recharge_Trench
496.5412229,70.97958748,87,24.46456264,3.402522542,55.52192028,13.55218409,30.92589564,26.50375106,83.20529481,518.814085,72.11784203,20.39847013,tile,5,0.7,25.06663703,0.179827948,Low,Recharge_Borewell
1789.614514,110.5595603,75,28.29025104,6.96823484,17.92342912,66.94923734,15.12733354,22.55311413,73.65871725,279.2515429,188.8882269,51.43616687,metal,73.17846697,0.9,304.2334011,0.803161564,High,Recharge_Trench
1793.903247,30.01419701,115,27.95850138,5.824285246,18.76947422,56.44904308,24.7814827,26.12967239,75.46887132,651.5730366,216.5192974,62.2129898,concrete,70.28023127,0.8,310.7317365,0.817971438,High,Recharge_Trench
1319.458489,81.7994557,100,30.08376374,4.744913245,23.74792893,38.50517837,37.7468927,19.58817423,73.27350878,599.025551,157.6435464,38.71240303,tile,49.64668913,0.7,145.6028809,0.638191619,Medium,Recharge_Pit
1689.186987,44.6612389,113,29.18611705,4.910538416,54.37634694,25.49976577,20.12388729,17.00677105,77.18848257,15.05017339,72.52792562,20.14130026,concrete,5,0.8,98.01058252,0.401580466,Medium,Recharge_Borewell
1339.025237,60.1507713,85,30.21340992,6.874038836,32.98733362,33.23828789,33.77437848,21.29194751,75.85823373,1465.285688,169.7905983,36.35540818,concrete,37.38311431,0.8,181.8831169,0.582109235,Medium,Recharge_Shaft
887.3338304,89.77131654,54,18.67287504,6.297466449,24.93367731,39.85610512,35.21021758,12.5140136,82.33130322,1485.266772,126.5840476,39.16837872,concrete,48.47904227,0.8,89.85784625,0.504272656,Medium,Recharge_Pit
781.0031921,51.59540134,56,27.18005846,2.217787902,44.55102855,24.30246386,31.14650759,28.17254223,95.05994313,1069.19706,72.69414296,29.8221331,metal,5,0.9,51.09692193,0.269734922,Low,Recharge_Borewell
764.4016006,108.6052312,76,31.52503718,3.903604406,26.69489532,45.55093727,27.75416741,27.56549273,79.85812887,691.8795374,136.9782474,30.9517988,metal,52.875576,0.9,94.23575242,0.510600086,Medium,Recharge_Pit
908.1759766,111.7998696,106,22.01345435,3.674657765,18.59833481,50.07798086,31.32368433,14.69788151,68.28160495,295.2704492,212.7942237,71.79179297,metal,65.07007556,0.9,173.9291417,0.727425067,High,Recharge_Trench
1144.03688,117.3768778,111,32.78268436,6.532501383,29.57373685,48.18724589,22.23901726,19.20310651,94.89589864,69.6376825,122.4124656,31.35286579,metal,53.06133911,0.9,126.0399377,0.583537932,Medium,Recharge_Pit
1173.727175,60.88039648,80,22.85586346,5.78911997,21.59031868,38.3350811,40.07460022,20.14528659,79.76877093,905.6168806,174.7614555,38.78228919,concrete,54.64660972,0.8,164.0978156,0.642771762,Medium,Recharge_Pit
1041.240063,55.8491314,82,22.7748782,4.071410568,11.90642678,50.73889372,37.3546795,23.85526966,81.10944675,1150.306146,248.2675973,64.77408725,tile,70.68499506,0.7,180.9543181,0.749527681,High,Recharge_Trench
514.2819748,69.84623349,115,31.67661821,3.975227095,48.78167152,11.94870326,39.26962522,31.09324973,88.84168942,513.6748134,49.26213599,27.76066706,metal,5,0.9,22.80116573,0.189719111,Low,Recharge_Borewell
1163.037686,86.45325606,70,32.63364952,6.686996378,57.47068402,25.63665633,16.89265965,36.65515097,90.53051998,1293.018984,56.76622044,26.12775855,concrete,5,0.8,52.81700296,0.285203646,Low,Recharge_Borewell
896.6798086,72.09824079,96,32.72327607,6.577393014,31.30313145,48.29164335,20.4052252,24.7724454,92.0541777,514.4488601,125.0459283,38.95137091,concrete,46.04168776,0.8,89.70092724,0.493545933,Medium,Recharge_Pit
879.4271704,100.7099942,116,25.60977751,2.361866715,21.23382902,38.18792863,40.57824235,18.92214136,89.89226552,1085.456769,171.2671686,38.68168877,concrete,58.39804051,0.8,120.4936012,0.60268326,Medium,Recharge_Pit
511.1692185,65.66226121,44,25.36557705,5.629612185,27.77613566,46.22214826,26.00171608,18.63730262,89.86349182,1036.614392,136.1357569,41.67866859,metal,46.80379591,0.9,62.62956764,0.427517296,Medium,Recharge_Pit
1432.615222,84.08614755,107,21.50994718,4.155564439,46.32635674,23.85100474,29.82263852,32.43952056,96.47494564,66.91723054,72.02586139,18.7018017,tile,7.982991179,0.7,72.22974179,0.351705812,Low,Recharge_Borewell
605.2516205,119.4035509,99,19.19849101,2.610108643,12.59735938,52.96789516,34.43474546,11.72581653,86.50278142,504.3149991,190.2169784,78.23800784,concrete,62.20634709,0.8,92.10330753,0.6225257,Medium,Recharge_Trench
1297.351739,101.1366728,69,29.44060085,6.289597742,14.31988971,64.90677786,20.77333243,35.96762035,73.9786152,344.6995168,185.089934,62.27406933,tile,87.21230204,0.7,168.0887234,0.828315293,High,Recharge_Trench
1648.621003,46.19996549,91,24.67449985,5.258329978,39.77775143,35.86063659,24.36161198,22.59896311,83.43907296,1308.333404,119.9667718,34.92077642,tile,25.76082358,0.7,138.4458177,0.560002635,Medium,Recharge_Shaft
503.6625124,78.96977615,61,30.36947202,5.131511662,43.98718939,24.37417986,31.63863075,31.74643055,83.68284834,848.0296085,72.03087219,26.23390148,concrete,9.947697483,0.8,29.02340005,0.207982165,Low,Recharge_Borewell
995.3194596,36.75842812,104,23.71002396,3.484339255,35.58332395,43.94242074,20.47425531,32.48401821,72.62680468,533.2636496,158.9327929,36.5778607,metal,41.25121161,0.9,142.3700114,0.566584372,Medium,Recharge_Pit
797.858014,74.46385802,101,18.26329076,5.460931442,16.17629821,67.39738286,16.42631893,13.37112395,83.73080375,493.3660863,246.3428448,58.48080908,metal,84.17804697,0.9,176.8919516,0.757709938,High,Recharge_Trench
1033.245598,35.97648181,103,28.16510662,2.819810594,46.65210298,14.95317802,38.39471899,8.855640917,70.4265565,534.6005784,91.71323088,23.93032345,metal,5,0.9,85.2860629,0.329290121,Low,Recharge_Borewell
987.0685526,84.87242124,97,28.29651198,6.051197314,17.50779242,65.29053871,17.20166886,15.67577342,76.53423634,356.8929961,227.2798975,78.39847341,concrete,71.72524804,0.8,179.4726715,0.763316427,High,Recharge_Trench
1301.599361,85.80012001,83,20.61096206,4.71150037,43.08301893,10.11042957,46.8065515,31.1120839,70.36124037,940.6355407,78.57096357,19.29658697,concrete,7.087403048,0.8,81.81433275,0.344681139,Low,Recharge_Borewell
984.7337941,88.1356378,103,19.80489986,4.503440171,36.8821642,40.84369621,22.27413959,12.20436042,95.03544424,421.1448358,152.8374405,43.20118689,concrete,27.2890717,0.8,120.4033541,0.487593983,Medium,Recharge_Shaft
530.9831697,109.8060953,43,32.97787669,5.810478353,16.79882535,58.88230789,24.31886676,25.42787724,85.1041096,78.48511166,242.1276263,71.04560836,concrete,68.87625431,0.8,102.8525556,0.625798012,Medium,Recharge_Trench
1381.637806,89.53718917,71,25.47789186,4.478763143,31.35239642,42.87396474,25.77363884,29.75836713,69.93985961,514.4886999,159.1896537,36.52896131,concrete,35.41958615,0.8,175.9539551,0.591291643,Medium,Recharge_Shaft
1657.086862,119.8755587,110,24.88203473,5.811335113,28.23244593,39.79325426,31.9742998,26.55868306,70.79615995,1415.034405,140.2966923,32.78574262,metal,44.50243378,0.9,209.2354251,0.644547089,Medium,Recharge_Pit
1512.321762,45.34773505,106,32.17944367,5.528074814,31.56193862,46.67934819,21.75871319,10.76751451,84.30531448,1193.634028,177.4816744,36.54096842,concrete,38.85832317,0.8,214.7275189,0.614342986,Medium,Recharge_Shaft
1613.81625,102.281175,73,26.2800642,6.340880264,18.60797307,57.20559985,24.18642708,15.60515963,74.89060262,1478.742921,185.1293341,78.2405217,concrete,80.52425539,0.8,239.0117821,0.866406515,High,Recharge_Trench
1332.939579,102.8079975,89,28.86114633,4.567043889,29.86368634,36.84377432,33.29253934,21.53006145,84.0902479,37.73250309,161.3655419,32.76569703,tile,48.85489146,0.7,150.5633622,0.632124426,Medium,Recharge_Pit
789.7158743,37.04470327,57,20.35008202,5.002991911,30.6051655,44.29258578,25.10224872,11.77409858,87.71920213,1455.080785,141.7975206,49.26153127,tile,38.20845525,0.7,78.38582705,0.462444877,Medium,Recharge_Shaft
846.5658824,33.54758266,54,28.49743037,3.303385634,57.49542665,10.13960649,32.36496686,14.95079776,70.12166887,1460.109438,73.71061372,23.42703007,tile,5,0.7,43.68062352,0.24971246,Low,Recharge_Borewell
857.7042629,65.52977851,66,30.77754388,5.035161191,47.6454519,28.68801396,23.66653414,27.57842419,75.03963948,1309.803329,70.58633912,15.80544826,tile,5,0.7,42.37954278,0.22626594,Low,Recharge_Borewell
1516.519663,105.3956189,51,30.13062967,4.892505758,13.71696,60.31945193,25.96358808,31.3436396,87.80943591,76.76222512,220.4320466,79.71903851,concrete,74.5460512,0.8,267.4316265,0.841697058,High,Recharge_Trench
587.1739162,101.6022225,55,26.25574853,3.358334033,12.8963873,65.47897338,21.62463932,10.96473836,89.86112326,746.9210003,200.7677541,71.56219566,concrete,82.06598411,0.8,94.30847075,0.686637557,High,Recharge_Trench
1770.644577,50.78697134,50,25.11094686,4.374594936,18.01562218,54.84523618,27.13914164,12.30401643,86.42574476,1372.474889,187.6603753,75.20251866,tile,60.98049067,0.7,232.5958781,0.809791997,High,Recharge_Trench
618.843759,110.3516346,93,27.2372835,2.455198346,11.19773158,62.89017589,25.91209253,35.74522483,83.19847255,907.8905183,197.5916053,73.34602171,concrete,80.57109739,0.8,97.82266541,0.696722827,High,Recharge_Trench
497.1933798,58.81630507,82,30.59787005,4.898825045,56.34976454,13.57658344,30.07365201,27.35497889,84.48334965,634.8597478,53.82932318,24.34084417,metal,5,0.9,24.08722481,0.178504966,Low,Recharge_Borewell
771.8400596,92.33155201,56,27.82272094,6.345379075,59.71036998,16.4580398,23.83159023,33.48915498,91.69601891,1292.011595,46.35635691,18.60147172,metal,5,0.9,32.20172395,0.201846503,Low,Recharge_Borewell
931.6521321,36.18758569,76,22.23466587,3.654741974,27.9763118,35.41040583,36.61328237,20.44165518,72.07427025,456.0748003,106.0595246,33.75615131,tile,48.97608368,0.7,69.16740758,0.486663522,Medium,Recharge_Pit
518.3915293,75.12158943,98,27.23232629,3.77616516,36.35682578,49.84298845,13.80018577,29.69747902,87.15165797,1213.06703,125.7526413,33.40405553,tile,40.56081335,0.7,45.63237284,0.374437254,Low,Recharge_Pit
1233.580722,39.00582044,69,26.69751351,5.278255151,17.62874699,59.56004959,22.81120342,33.3161336,77.28320236,498.6866377,186.2663256,69.48898549,concrete,73.31171415,0.8,183.8196387,0.784211953,High,Recharge_Trench
783.7002251,84.82758523,75,24.54946981,6.964814002,34.85279666,48.94409179,16.20311154,26.57372426,87.74019065,797.4347382,160.3466988,38.3593761,concrete,52.6861334,0.8,100.5309951,0.518963423,Medium,Recharge_Pit
1451.92512,40.5123697,79,27.89498898,6.559878718,41.6865922,11.36640544,46.94700236,14.45741887,77.5500728,284.9578297,54.74052383,24.91007689,concrete,5,0.8,63.58331332,0.330009765,Low,Recharge_Borewell
878.1985418,104.3631956,61,21.33015801,6.080638079,17.37007518,56.2593812,26.37054362,33.30473476,93.10525189,363.0804809,191.5323769,57.46597149,metal,74.03679301,0.9,151.3831087,0.721070294,High,Recharge_Trench
1522.576236,99.89760669,96,27.11781227,5.936893018,11.34107268,51.37866122,37.2802661,28.99163372,74.04822057,1288.266971,207.0299041,66.44822965,concrete,83.29478041,0.8,252.1750497,0.847260224,High,Recharge_Trench
828.8388983,45.36842551,79,28.74790764,5.085086035,32.63361402,42.28096882,25.08541717,14.74347988,71.61735941,580.8191039,179.637916,42.201257,tile,47.25867333,0.7,104.2236247,0.523794664,Medium,Recharge_Pit
1615.581508,92.44770081,63,22.69991748,4.760769098,47.94541304,15.33679308,36.71779388,24.30719879,91.79768299,1239.378668,70.03741925,15.97003289,concrete,5.311615938,0.8,90.5209275,0.377590056,Low,Recharge_Borewell
1168.917331,85.6292669,78,29.70507371,2.431365789,45.63763662,23.01612487,31.34623851,26.02554467,70.80931378,172.5573814,81.23721629,19.17396719,metal,5,0.9,85.46363101,0.337625571,Low,Recharge_Borewell
1422.910714,69.4230291,89,23.67530405,5.769682721,47.13947598,12.58042838,40.28009563,16.79095569,96.41300793,1208.172638,82.19711139,17.54302512,tile,5,0.7,81.87140534,0.341307823,Low,Recharge_Borewell
1271.765357,50.37866446,108,21.00876045,4.482304392,34.18993481,40.33761348,25.47245171,22.76141445,69.02976203,669.4495162,160.5739693,44.73611671,metal,33.47446438,0.9,183.7911703,0.586673816,Medium,Recharge_Shaft
487.1823482,86.85973593,86,27.27056221,3.596019679,27.73257735,43.20109482,29.06632783,11.26286683,77.22667882,6.628389369,115.4027474,43.83030005,concrete,48.21125107,0.8,44.97774518,0.421148417,Medium,Recharge_Pit
557.6125466,96.00616644,91,27.92008963,3.673717335,25.26070845,40.3089872,34.43030435,24.89420502,86.37333731,574.6771828,114.7413687,46.75684379,tile,53.96796226,0.7,44.78685875,0.456845106,Medium,Recharge_Pit
1528.29556,77.50308975,74,24.79125978,2.234532052,40.95959322,14.26289976,44.77750701,11.69170685,90.42980527,166.5966828,98.28819436,23.19968091,metal,12.92403911,0.9,135.19207,0.484089609,Medium,Recharge_Borewell
1261.010117,40.84336402,47,22.75633181,5.817224478,45.52803313,29.46737232,25.00459455,16.905521,90.86001682,752.9729663,56.06921743,24.41188407,concrete,8.270810636,0.8,56.56308036,0.315299079,Low,Recharge_Borewell
658.0219557,58.61453967,82,22.2613509,5.015104241,13.27662771,65.80963557,20.91373671,36.49263118,89.38985275,701.505837,232.9382254,60.36294278,concrete,73.95027985,0.8,122.6227733,0.670516698,Medium,Recharge_Trench
751.3533259,117.5740815,98,21.80022547,5.115468677,38.67188344,41.85198877,19.47612779,21.14158803,72.94172963,805.0772976,175.1969117,39.0473014,concrete,27.04096422,0.8,105.3078258,0.429694341,Medium,Recharge_Shaft
927.6136325,37.65392592,42,26.40897106,5.585136481,10.87780262,69.27785045,19.84434693,10.86079126,90.7366897,474.9996348,194.997521,76.01131493,tile,85.83882842,0.7,126.6176511,0.779842563,High,Recharge_Trench
437.1450854,47.96144543,118,25.59255128,4.584378716,50.42795376,16.07331596,33.49873028,11.79610023,68.01528547,330.2583704,56.66627807,29.24974698,tile,5.890530807,0.7,17.33996948,0.177175141,Low,Recharge_Borewell
409.6291471,53.88327598,52,21.76509268,5.222144123,26.13280065,35.5263257,38.34087365,18.4411348,84.94214478,838.0301003,115.411535,34.15897809,tile,46.05660209,0.7,33.09315005,0.361802321,Low,Recharge_Pit
1423.149351,104.3595638,102,29.6584278,3.073667512,36.37954264,32.11956396,31.5008934,23.40030281,96.1212449,1257.192209,157.4483684,41.52498049,concrete,27.72282556,0.8,179.2580347,0.581510009,Medium,Recharge_Shaft
429.307765,101.962078,62,24.43126112,2.504819056,12.07578731,66.13817239,21.7860403,32.74407,76.55179051,217.9476272,189.7823814,77.08094855,concrete,81.75328778,0.8,65.18003998,0.643623417,Medium,Recharge_Trench
1230.262068,40.9138404,66,27.27076213,6.243326559,59.19541029,23.50623184,17.29835788,28.09411626,88.7562603,655.1657253,85.04773207,16.6365494,concrete,5,0.8,83.70479898,0.318279081,Low,Recharge_Borewell
1518.199868,80.46250332,71,29.90497472,5.948472564,56.36997118,15.0104948,28.61953402,30.3049475,72.64247012,1489.283162,50.30019388,25.65261846,metal,5,0.9,68.72917295,0.348684068,Low,Recharge_Borewell
1607.915909,97.16824313,68,23.76283728,5.166268608,49.18033112,15.22765007,35.59201882,22.57852922,76.8704261,786.1445605,89.30122162,17.84057044,concrete,5,0.8,114.8710839,0.409438495,Medium,Recharge_Borewell
1085.501706,104.3104301,106,20.31091191,6.992084818,12.35892904,58.65230782,28.98876313,20.23995807,79.70424454,809.9553446,211.1588529,56.9404072,metal,83.59067557,0.9,206.2919657,0.776776842,High,Recharge_Trench
1523.362498,31.38296257,96,27.00532028,2.243790494,11.18529944,65.04504512,23.76965543,15.32001846,82.70095726,1254.468617,239.6816534,62.53279229,concrete,87.0869244,0.8,292.0976339,0.87364023,High,Recharge_Trench
